bubbleRating,category,detailUrl,entityType,experiencesCtaEncodedLink,experiencesCtaNumOffers,experiencesCtaStartingCost,id,name,numReviews,openHours,latitude,longitude,count_review,lang_review,,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d10487663-Reviews-Virtuality_Club_Experiment-Moscow_Central_Russia.html,attraction,,0,,10487663,"Клуб виртуальной реальности ""Эксперимент""",1,,55.7667923,37.61330032,1,Русский(1),Русский1,,,,
40,"Культурные объекты и достопримечательности, Памятники и статуи",/Attraction_Review-g298484-d15042424-Reviews-Memorial_Plaque_to_P_B_Lisitsian-Moscow_Central_Russia.html,attraction,,0,,15042424,Мемориальная доска П.Б. Лисициан,1,,55.76271057,37.61125183,1,Русский(1),Русский1,,,,
40,"Культурные объекты и достопримечательности, Памятники и статуи",/Attraction_Review-g298484-d15432711-Reviews-Posledniy_Adres-Moscow_Central_Russia.html,attraction,,0,,15432711,Последний Адрес,1,0:00 - 23:59,55.75999832,37.61166,1,Английский(1)Русский(1),Английский1,Русский1,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21142478-Reviews-Commemorative_Plaque_to_A_S_Pushkin-Moscow_Central_Russia.html,attraction,,0,,21142478,Commemorative Plaque to A.S. Pushkin,1,,55.75622177,37.61140823,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21142481-Reviews-Commemorative_Plaque_to_P_N_Lebedev-Moscow_Central_Russia.html,attraction,,0,,21142481,Commemorative Plaque to P. N. Lebedev,1,,55.75600815,37.61260223,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d6491207-Reviews-Roza_Azora_Gallery-Moscow_Central_Russia.html,attraction,,0,,6491207,Roza Azora,1,,55.75497055,37.61159134,1,Русский(1),Русский1,,,,
30,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21397067-Reviews-Manor_of_Count_E_I_Morkov_Golofteyevykh-Moscow_Central_Russia.html,attraction,,0,,21397067,Усадьба графа Е.И. Моркова - Голофтеевых,1,,55.75496674,37.61142731,1,Русский(1),Русский1,,,,
40,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21259577-Reviews-Lenin_Library_Metro_Station-Moscow_Central_Russia.html,attraction,,0,,21259577,Станция метро  Библиотека имени Ленина,1,,55.75287628,37.61130142,1,Русский(1),Русский1,,,,
50,Концерты,/Attraction_Review-g298484-d15221963-Reviews-Melomania_Moscow-Moscow_Central_Russia.html,attraction,,0,,15221963,Melomania.Moscow,1,,55.74443054,37.61302948,1,Русский(1),Русский1,,,,
40,Театр и ужин,/Attraction_Review-g298484-d13944729-Reviews-Red-Moscow_Central_Russia.html,attraction,,0,,13944729,Red,1,,55.74089813,37.61122131,1,Русский(1),Русский1,,,,
50,"Культурные объекты и достопримечательности, Памятники и статуи",/Attraction_Review-g298484-d15042446-Reviews-Memorial_Plaque_to_L_S_Pontryagin-Moscow_Central_Russia.html,attraction,,0,,15042446,Мемориальная доска Л.С. Понтрягин,1,,55.72888947,37.61111832,1,Русский(1),Русский1,,,,
50,"Культурные объекты и достопримечательности, Памятники и статуи",/Attraction_Review-g298484-d15042442-Reviews-Memorial_Plaque_to_S_P_Kapitsa-Moscow_Central_Russia.html,attraction,,0,,15042442,Мемориальная доска С.П. Капица,1,,55.72888947,37.61111832,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d7085448-Reviews-Yelena_Zenina_Art_Gallery-Moscow_Central_Russia.html,attraction,,0,,7085448,Галерея искусств Елена Зенина,1,,55.73062134,37.6115036,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d2562605-Reviews-Red_Art_and_Filimonov_Gallery-Moscow_Central_Russia.html,attraction,,0,,2562605,Ред Арт и Филимонов Галерея,1,,55.73062134,37.6115036,1,Русский(1),Русский1,,,,
40,"Культурные объекты и достопримечательности, Памятники и статуи",/Attraction_Review-g298484-d15042429-Reviews-Memorial_Plaque_to_A_M_Kollontai-Moscow_Central_Russia.html,attraction,,0,,15042429,Мемориальная доска А.М. Коллонтай,1,,55.72888947,37.61111832,1,Русский(1),Русский1,,,,
40,Художественные галереи,/Attraction_Review-g298484-d7063627-Reviews-Nina_Art_Gallery-Moscow_Central_Russia.html,attraction,,0,,7063627,"Арт-галерея ""Нина""",1,,55.73062134,37.6115036,1,Русский(1),Русский1,,,,
50,Бары и клубы,/Attraction_Review-g298484-d12461452-Reviews-Hookah_Time-Moscow_Central_Russia.html,attraction,,0,,12461452,Кальянная Hookah Time,1,12:00 - 2:00,55.72714615,37.61149979,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d12364221-Reviews-Joki_Joya-Moscow_Central_Russia.html,attraction,,0,,12364221,Joki Joya,1,,55.63265991,37.61251068,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21259583-Reviews-Metro_Station_Marina_Roshha-Moscow_Central_Russia.html,attraction,,0,,21259583,"Станция метро ""Марьина роща""",1,,55.80221939,37.61578369,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d2553267-Reviews-L_Gallery-Moscow_Central_Russia.html,attraction,,0,,2553267,L-Галерея,1,,55.78520966,37.61471176,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21295289-Reviews-Memorial_Plaque_to_M_I_Babanova-Moscow_Central_Russia.html,attraction,,0,,21295289,Мемориальная доска М.И. Бабановой,1,,55.76626205,37.61397934,1,Русский(1),Русский1,,,,
50,Спа,/Attraction_Review-g298484-d13129984-Reviews-Bath_House_Stoleshniki-Moscow_Central_Russia.html,attraction,,0,,13129984,Банный Дом Столешники,1,10:00 - 0:00,55.76293182,37.61579895,1,Русский(1),Русский1,,,,
40,Памятники и статуи,/Attraction_Review-g298484-d15199598-Reviews-Memorial_Plaque_to_Kara_Karayev-Moscow_Central_Russia.html,attraction,,0,,15199598,Памятная доска Кара Караеву,1,,55.76084137,37.61442947,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21142278-Reviews-Commemorative_Plaque_of_A_A_Surkov-Moscow_Central_Russia.html,attraction,,0,,21142278,Памятная Доска А.А.Суркова,1,,55.75788879,37.61579132,1,Русский(1),Русский1,,,,
50,Кулинарные мастер-классы,/Attraction_Review-g298484-d4374557-Reviews-ExploRussia_Company_Russian_Home_Cooking_Experience_in_Moscow-Moscow_Central_Russ.html,attraction,,0,,4374557,ExploRussia - Домашняя кухня в Москве,1,,55.75783157,37.61391449,1,Английский(1)Русский(0),Английский1,Русский0,,,
50,Магазины сувениров и деликатесов,/Attraction_Review-g298484-d17600254-Reviews-Tatyana_Parfionova_Fashion_House-Moscow_Central_Russia.html,attraction,,0,,17600254,Tatyana Parfionova Fashion House,1,,55.75577927,37.61463928,1,Русский(1),Русский1,,,,
50,Магазины сувениров и деликатесов,/Attraction_Review-g298484-d21212118-Reviews-Respublika-Moscow_Central_Russia.html,attraction,,0,,21212118,Республика,1,,55.74147034,37.61556244,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d6502789-Reviews-Theatrical_Studio_Workshop-Moscow_Central_Russia.html,attraction,,0,,6502789,Театральная Студийная Мастерская,1,,55.85200119,37.61639023,1,Русский(1),Русский1,,,,
40,Театры,/Attraction_Review-g298484-d12174645-Reviews-Truda_Theater-Moscow_Central_Russia.html,attraction,,0,,12174645,Театр Труда,1,,55.76177979,37.61753082,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d7031792-Reviews-Chiffre_Jewellery_Art_Gallery-Moscow_Central_Russia.html,attraction,,0,,7031792,"Галерея ювелирного искуства ""Chiffre""",1,,55.760849,37.61649323,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d15265995-Reviews-Profitable_House_of_A_M_Mikhailov-Moscow_Central_Russia.html,attraction,,0,,15265995,Доходный дом А.М. Михайлова,1,,55.75880051,37.61771011,1,Русский(1),Русский1,,,,
50,Парки,/Attraction_Review-g298484-d21293161-Reviews-Golyanovskiy_Park-Moscow_Central_Russia.html,attraction,,0,,21293161,Гольяновский парк,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21142374-Reviews-Memorial_Plaque_of_I_I_Artobolevskiy-Moscow_Central_Russia.html,attraction,,0,,21142374,Memorial Plaque of I. I. Artobolevskiy,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
50,Парки,/Attraction_Review-g298484-d21054822-Reviews-Health_trail-Moscow_Central_Russia.html,attraction,,0,,21054822,Тропа здоровья,1,0:00 - 23:59,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
50,Памятники и статуи,/Attraction_Review-g298484-d21065812-Reviews-A_N_Ostrovsky-Moscow_Central_Russia.html,attraction,,0,,21065812,Памятник А. Н. Островскому,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21054819-Reviews-Moscow_Central_Russia.html,attraction,,0,,21054819,Бульвар и фестивальная площадка «Легенды Крыма»,1,0:00 - 23:59,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
50,Мосты,/Attraction_Review-g298484-d21015018-Reviews-Luzhnetskiy_Railway_Bridge-Moscow_Central_Russia.html,attraction,,0,,21015018,Лужнецкий железнодорожный мост,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
50,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d20988198-Reviews-Fire_Tower_of_Khamovniki_Barracks-Moscow_Central_Russia.html,attraction,,0,,20988198,Пожарная каланча Хамовнических казарм,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21186561-Reviews-Residential_House_of_the_Moscow_Art_Theater-Moscow_Central_Russia.html,attraction,,0,,21186561,Жилой дом артистов МХАТ,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21178558-Reviews-House_of_Architect_S_M_Goncharov-Moscow_Central_Russia.html,attraction,,0,,21178558,Дом архитектора С.М. Гончарова,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
40,"Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21116590-Reviews-Vsevolozhsky_House-Moscow_Central_Russia.html,attraction,,0,,21116590,Дом Всеволожского,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
30,Архитектурные достопримечательности,/Attraction_Review-g298484-d21296778-Reviews-Babushkinskaya-Moscow_Central_Russia.html,attraction,,0,,21296778,Бабушкинская,1,,55.75582504,37.61729813,1,Русский(1),Русский1,,,,
30,Танцевальные клубы и дискотеки,/Attraction_Review-g298484-d2553311-Reviews-Mixtura_Club-Moscow_Central_Russia.html,attraction,,0,,2553311,Mixtura Club,1,,55.73654175,37.61709976,1,Русский(1),Русский1,,,,
50,Эскейп-квесты,/Attraction_Review-g298484-d10628394-Reviews-QuestHub-Moscow_Central_Russia.html,attraction,,0,,10628394,QuestHub,1,,55.71720123,37.6180191,1,Русский(1),Русский1,,,,
50,Художественные студии и гончарные мастерские,/Attraction_Review-g298484-d12551510-Reviews-Pottery_Studio_Radostny_Mir-Moscow_Central_Russia.html,attraction,,0,,12551510,Гончарная мастерская Радостный Мир,1,,55.70457077,37.61637115,1,Русский(1),Русский1,,,,
50,Эскейп-квесты,/Attraction_Review-g298484-d10001743-Reviews-TRYEXIT_RU-Moscow_Central_Russia.html,attraction,,0,,10001743,TRYEXIT.RU,1,,55.68909836,37.61825943,1,Русский(1),Русский1,,,,
10,Игровые и развлекательные центры,/Attraction_Review-g298484-d12019390-Reviews-Curling_Club_Novaya_Liga-Moscow_Central_Russia.html,attraction,,0,,12019390,"Кёрлинг клуб ""Новая Лига""",1,11:00 - 23:00,55.79150009,37.62080002,1,Русский(1),Русский1,,,,
40,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21367398-Reviews-Neglinnaya_Street-Moscow_Central_Russia.html,attraction,,0,,21367398,Улица Неглинная,1,0:00 - 23:59,55.76314163,37.62000275,1,Русский(1),Русский1,,,,
50,,/Attraction_Review-g298484-d20444120-Reviews-World_City_Trail_Moscow-Moscow_Central_Russia.html,attraction,,0,,20444120,World City Trail - Moscow,1,,55.75402832,37.62044907,1,Английский(1)Русский(0),Английский1,Русский0,,,
40,,/Attraction_Review-g298484-d16738142-Reviews-ATV_Severny_Quad_Rental-Moscow_Central_Russia.html,attraction,,0,,16738142,ATV Северный Квадропрокат,1,0:00 - 23:59,55.75557709,37.61948013,1,Русский(1),Русский1,,,,
10,Бары и клубы,/Attraction_Review-g298484-d14142387-Reviews-MosKalyan-Moscow_Central_Russia.html,attraction,,0,,14142387,МосКальян,1,,55.70898819,37.62075043,1,Русский(1),Русский1,,,,
50,"Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d13818175-Reviews-Danilovskaya_Manufaktura-Moscow_Central_Russia.html,attraction,,0,,13818175,Даниловская Мануфактура,1,,55.70059967,37.62033844,1,Японский(1)Русский(0),Японский1,Русский0,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d20174712-Reviews-Glass_Maze-Moscow_Central_Russia.html,attraction,,0,,20174712,Стеклянный лабиринт,1,,55.83529282,37.62312317,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d20174754-Reviews-Drivepool-Moscow_Central_Russia.html,attraction,,0,,20174754,Бассейн шариков,1,11:00 - 20:00,55.83524704,37.62312317,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d19888842-Reviews-Break_the_Dishes-Moscow_Central_Russia.html,attraction,,0,,19888842,Бей посуду!,1,,55.83548737,37.62316513,1,Русский(1),Русский1,,,,
50,"Специализированные музеи, Детские музеи",/Attraction_Review-g298484-d19888839-Reviews-Inside_the_Human_Body-Moscow_Central_Russia.html,attraction,,0,,19888839,Внутри человека,1,,55.83525848,37.62316513,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d21170247-Reviews-Lentochny_Labyrinth-Moscow_Central_Russia.html,attraction,,0,,21170247,Ленточный лабиринт,1,11:00 - 20:00,55.83543015,37.62311172,1,Русский(1),Русский1,,,,
40,Исторические музеи,/Attraction_Review-g298484-d19503158-Reviews-Museum_Tapan-Moscow_Central_Russia.html,attraction,,0,,19503158,Музей Тапан,1,10:00 - 18:00,55.78797913,37.62107849,1,Японский(1)Русский(0),Японский1,Русский0,,,
50,Кинотеатры,/Attraction_Review-g298484-d8044225-Reviews-Pod_Kupolom-Moscow_Central_Russia.html,attraction,,0,,8044225,Под Куполом,1,,55.78389359,37.62310791,1,Русский(1),Русский1,,,,
50,Представления,/Attraction_Review-g298484-d6502506-Reviews-North_Concert_Hall-Moscow_Central_Russia.html,attraction,,0,,6502506,Север,1,,55.78419876,37.62221146,1,Русский(1),Русский1,,,,
40,,/Attraction_Review-g298484-d8078134-Reviews-Sportfish_Tour-Moscow_Central_Russia.html,attraction,,0,,8078134,Спортфиш Тур,1,,55.76823044,37.62318039,1,Русский(1),Русский1,,,,
40,"Художественные галереи, Музеи искусств",/Attraction_Review-g298484-d2555830-Reviews-E_K_Artbureau_Gallery-Moscow_Central_Russia.html,attraction,,0,,2555830,Артбюро Е.К. Галерея,1,,55.76512146,37.621521,1,Русский(1),Русский1,,,,
50,Исторические места для прогулок,/Attraction_Review-g298484-d19611105-Reviews-Pushechnaya_Street-Moscow_Central_Russia.html,attraction,,0,,19611105,Улица Пушечная,1,,55.76113129,37.62141037,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d18143892-Reviews-Tsentralny_Dom_Rabotnikov_Iskusstv-Moscow_Central_Russia.html,attraction,,0,,18143892,Центральный Дом работников искусств,1,,55.76108932,37.62083817,1,Русский(1),Русский1,,,,
20,Универмаги,/Attraction_Review-g298484-d12941814-Reviews-Nike-Moscow_Central_Russia.html,attraction,,0,,12941814,Nike,1,,55.76177979,37.62168884,1,Русский(1),Русский1,,,,
10,Спа,/Attraction_Review-g298484-d19611204-Reviews-Beliy_Sad-Moscow_Central_Russia.html,attraction,,0,,19611204,Белый Сад,1,,55.75880432,37.62194061,1,Английский(1)Русский(0),Английский1,Русский0,,,
50,"Исторические достопримечательности, Исторические музеи",/Attraction_Review-g298484-d19178610-Reviews-Nikolskaya_15-Moscow_Central_Russia.html,attraction,,0,,19178610,"Никольская, 15",1,,55.75608826,37.62110901,1,Русский(1),Русский1,,,,
50,,/Attraction_Review-g298484-d10696106-Reviews-PrimeraRus-Moscow_Central_Russia.html,attraction,,0,,10696106,ПримераРус,1,,55.75608826,37.62110901,1,Испанский(1)Русский(0),Испанский1,Русский0,,,
50,,/Attraction_Review-g298484-d17326146-Reviews-In_Visible_Moscow-Moscow_Central_Russia.html,attraction,,0,,17326146,In.Visible Moscow,1,,55.75396347,37.6227951,1,Русский(1),Русский1,,,,
50,,/Attraction_Review-g298484-d14903440-Reviews-Key_to_the_City-Moscow_Central_Russia.html,attraction,,0,,14903440,Key to the City,1,,55.75475311,37.62125778,1,Русский(1),Русский1,,,,
50,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d7038783-Reviews-Fund_of_The_National_Art_Collections-Moscow_Central_Russia.html,attraction,,0,,7038783,Фонд Национальных Художественных Коллекций,1,,55.75468063,37.62152863,1,Русский(1),Русский1,,,,
50,Музыкальные фестивали,/Attraction_Review-g298484-d18850550-Reviews-Spasskaya_Tower_Festival-Moscow_Central_Russia.html,attraction,,0,,18850550,Фестиваль Спасская башня,1,,55.75246811,37.62147903,1,Русский(1),Русский1,,,,
40,Церкви и соборы,/Attraction_Review-g298484-d21343111-Reviews-Khram_V_Chest_Ikony_Bozhyey_Materi_Neopalimaya_Kupina-Moscow_Central_Russia.html,attraction,,0,,21343111,Храм в честь иконы Божьей Матери Неопалимая Купина,1,,55.86982346,37.62377167,1,Русский(1),Русский1,,,,
50,Кулинарные мастер-классы,/Attraction_Review-g298484-d19087813-Reviews-Caramel_Manufacture-Moscow_Central_Russia.html,attraction,,0,,19087813,Карамельная Мануфактура,1,,55.83645248,37.62516403,1,Русский(1),Русский1,,,,
40,Художественные галереи,/Attraction_Review-g298484-d6490690-Reviews-Ir_Art_Gallery-Moscow_Central_Russia.html,attraction,,0,,6490690,Ир-Арт,1,,55.7952919,37.62498093,1,Русский(1),Русский1,,,,
40,,/Attraction_Review-g298484-d8074899-Reviews-Majestus-Moscow_Central_Russia.html,attraction,,0,,8074899,Маджестус,1,,55.77038574,37.62579727,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d14775309-Reviews-Orekhov_Gallery-Moscow_Central_Russia.html,attraction,,0,,14775309,Orekhov Gallery,1,,55.76787949,37.62427139,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d15549444-Reviews-Kompas_Tsentr-Moscow_Central_Russia.html,attraction,,0,,15549444,Компас Центр,1,,55.76787949,37.62427139,1,Русский(1),Русский1,,,,
50,Бары и клубы,/Attraction_Review-g298484-d14181399-Reviews-Mebius-Moscow_Central_Russia.html,attraction,,0,,14181399,Мебиус,1,10:00 - 0:00,55.76247787,37.62555695,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d2557699-Reviews-Art_Souz_Gallery-Moscow_Central_Russia.html,attraction,,0,,2557699,Галерея Арт-Союз,1,11:00 - 19:30,55.7537117,37.62499237,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d15683467-Reviews-Profitable_House_of_the_Iosifo_Volokolamskogo_Podvorya-Moscow_Central_Russia.html,attraction,,0,,15683467,Доходный дом Иосифо-Волоколамского подворья,1,,55.75447083,37.62501907,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d15675818-Reviews-Birzhi_Building-Moscow_Central_Russia.html,attraction,,0,,15675818,Здание биржи,1,,55.75447083,37.62501907,1,Русский(1),Русский1,,,,
40,Спа,/Attraction_Review-g298484-d11911204-Reviews-WaiThai_SPA-Moscow_Central_Russia.html,attraction,,0,,11911204,WaiThai SPA,1,11:00 - 23:00,55.71467972,37.62446976,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d12941815-Reviews-Sky_Maze-Moscow_Central_Russia.html,attraction,,0,,12941815,"Зеркальный лабиринт ""Sky Maze""",1,11:00 - 22:00,55.70843124,37.62546158,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d2555834-Reviews-Art_Voyage_XXI-Moscow_Central_Russia.html,attraction,,0,,2555834,Арт-Вояж XXI,1,,55.76208115,37.62604141,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Архитектурные достопримечательности, Церкви и соборы",/Attraction_Review-g298484-d19527281-Reviews-Church_of_Saint_Nicholas_Red_Jingle_Bell-Moscow_Central_Russia.html,attraction,,0,,19527281,Храм Николая Чудотворца Красный Звон,1,,55.75489044,37.62803268,1,Русский(1),Русский1,,,,
50,Магазины сувениров и деликатесов,/Attraction_Review-g298484-d2631155-Reviews-Kremlyovsky_Art_Salon-Moscow_Central_Russia.html,attraction,,0,,2631155,Кремлевский Арт-Салон,1,,55.7523613,37.6259613,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d20345822-Reviews-Dokhodny_Dom_V_A_Boni-Moscow_Central_Russia.html,attraction,,0,,20345822,Доходный дом В.А. Бони,1,,55.74167633,37.6282959,1,Русский(1),Русский1,,,,
50,"Концерты, Кинотеатры",/Attraction_Review-g298484-d3258318-Reviews-Clockface_on_Pyatnickaya-Moscow_Central_Russia.html,attraction,,0,,3258318,Трёхэтажный Циферблат на Пятницкой,1,,55.73384094,37.62730026,1,Русский(1),Русский1,,,,
50,Художественные студии и гончарные мастерские,/Attraction_Review-g298484-d20090776-Reviews-N_N_s_Ceramics-Moscow_Central_Russia.html,attraction,,0,,20090776,Мастерская N&N’s Ceramics,1,12:00 - 20:00,55.71248627,37.62642288,1,Русский(1),Русский1,,,,
50,Кинотеатры,/Attraction_Review-g298484-d8044258-Reviews-Chas_Kino-Moscow_Central_Russia.html,attraction,,0,,8044258,Час Кино,1,,55.89854431,37.6296196,1,Русский(1),Русский1,,,,
50,Бары и клубы,/Attraction_Review-g298484-d15747580-Reviews-P4B-Moscow_Central_Russia.html,attraction,,0,,15747580,P4B,1,,55.77289963,37.62862015,1,Русский(1),Русский1,,,,
30,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d21367397-Reviews-Bolshaya_Lubyanka_Street-Moscow_Central_Russia.html,attraction,,0,,21367397,Улица Большая Лубянка,1,0:00 - 23:59,55.76369858,37.6292038,1,Русский(1),Русский1,,,,
40,Архитектурные достопримечательности,/Attraction_Review-g298484-d21403130-Reviews-Zdanie_sportivnogo_obsshestva_Dinamo-Moscow_Central_Russia.html,attraction,,0,,21403130,Здание спортивного общества  Динамо,1,,55.76180649,37.62832642,1,Русский(1),Русский1,,,,
30,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21410263-Reviews-VCHK_Building-Moscow_Central_Russia.html,attraction,,0,,21410263,Здание ВЧК,1,,55.76346207,37.62867737,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d6502201-Reviews-Comedian_Theater-Moscow_Central_Russia.html,attraction,,0,,6502201,КомедиантЪ,1,,55.75951004,37.62979889,1,Русский(1),Русский1,,,,
40,Бары и клубы,/Attraction_Review-g298484-d7084509-Reviews-Raykhona-Moscow_Central_Russia.html,attraction,,0,,7084509,Райxона,1,,55.76023102,37.6297493,1,Русский(1),Русский1,,,,
50,Парки,/Attraction_Review-g298484-d21373944-Reviews-Museum_Park-Moscow_Central_Russia.html,attraction,,0,,21373944,Музейный парк,1,,55.75770569,37.62930679,1,Русский(1),Русский1,,,,
10,Йога и пилатес,/Attraction_Review-g298484-d21348358-Reviews-Athma_Yoga-Moscow_Central_Russia.html,attraction,,0,,21348358,Athma  йога,1,8:00 - 23:00,55.74632645,37.62926483,1,Русский(1),Русский1,,,,
40,Блошиные и уличные рынки,/Attraction_Review-g298484-d15701426-Reviews-Bloshinka-Moscow_Central_Russia.html,attraction,,0,,15701426,Блошинка,1,,55.74428558,37.62996674,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d6502734-Reviews-Surprise_Children_s_Puppet_Theater-Moscow_Central_Russia.html,attraction,,0,,6502734,Сюрприз,1,,55.80289841,37.63158035,1,Русский(1),Русский1,,,,
50,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d15347780-Reviews-A_P_Bogdanov_House-Moscow_Central_Russia.html,attraction,,0,,15347780,Дом А.П. Богданова,1,,55.77310181,37.63277054,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d15347783-Reviews-Dolgovykh_House-Moscow_Central_Russia.html,attraction,,0,,15347783,Дом Долговых,1,,55.77310181,37.63277054,1,Русский(1),Русский1,,,,
20,Игровые и развлекательные центры,/Attraction_Review-g298484-d17456028-Reviews-Black_Star_Gaming_Club-Moscow_Central_Russia.html,attraction,,0,,17456028,Black Star Gaming Club,1,0:00 - 23:59,55.77235031,37.63145828,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d6986206-Reviews-A_R_T_O_Moscow_Theatre-Moscow_Central_Russia.html,attraction,,0,,6986206,А.Р.Т.О. Московский театр,1,,55.76602936,37.63166046,1,Русский(1),Русский1,,,,
40,"Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21403148-Reviews-Dokhodnyi_dom_Mishina-Moscow_Central_Russia.html,attraction,,0,,21403148,Доходный дом М. И. Мишина,1,,55.76102448,37.63251495,1,Русский(1),Русский1,,,,
50,Эскейп-квесты,/Attraction_Review-g298484-d13280816-Reviews-Quest_Reality-Moscow_Central_Russia.html,attraction,,0,,13280816,Quest Reality,1,,55.79123306,37.63357544,1,Английский(1)Русский(0),Английский1,Русский0,,,
50,Спа,/Attraction_Review-g298484-d12310834-Reviews-Klinika_Krasoty-Moscow_Central_Russia.html,attraction,,0,,12310834,Клиника Красоты,1,9:00 - 21:00,55.77914047,37.63351059,1,Русский(1),Русский1,,,,
50,Магазины сувениров и деликатесов,/Attraction_Review-g298484-d2629429-Reviews-French_House_Gallery-Moscow_Central_Russia.html,attraction,,0,,2629429,"Галерея ""Французский Дом""-",1,,55.76611328,37.63417435,1,Русский(1),Русский1,,,,
40,Архитектурные достопримечательности,/Attraction_Review-g298484-d21403136-Reviews-Dokhodnyi_dom_Stroganovskogo_uchilissha-Moscow_Central_Russia.html,attraction,,0,,21403136,Доходный дом Строгановского училища,1,,55.76251984,37.63491821,1,Русский(1),Русский1,,,,
